site,user,review_target,review,score,max_score
Rotten Tomatoes,Javier M,Modern Times,"I’m not a gigantic fan of silent films but an exception is always drawn when it comes to Charlie Chaplin, a true genius. I absolutely enjoyed this film and would definitely recommend it to many people, it is worthy of many watches and it was really entertaining. One observation I spotted is in regards to the year it was released, released during the transition of silent to sound, this might just have been one of the last great silent films made, making this even more of a special film to watch. Undoubtedly, my favorite scene from the film is the scene in the prison where he beats up the prisoners trying to escape and attack the guards all by himself after one of them got busted for sneaking something in, in a hilarious scene Chaplin's character sees the product and eats it with his food, his eyes become so wide after every bite it made me laugh every time. After that, you see Chaplin basically act all chaotic after consuming this, he fools around before not entering his cell, after that the prisoners come in and lock the officers up but Charlie saves the day in a three on one brawl, entertaining stuff. Charlie’s rewarded with immediate freedoms but he denies it as he likes the prison. I also really love the addition of Paulette Goddard’s character, she’s essential to the plot, when we first see her you can just tell how much of a tough and resilient character she is. I adored the relationship between the two as they embark on a journey despite all their setbacks, clearly in love with one another. They’d do anything for each other, she finds a beat up house while he was locked up and makes it their home, she also gets him a job at the club she performs at. Whilst Chaplin’s character helps her when they encounter each other, he takes credit for stealing the bread she stole, and he also sneaks her into his first day on the job of looking out for the mall during the night, letting her sleep comfortably. Overall, great stuff from Chaplin.",4.5,5
Rotten Tomatoes,Miriam F,Modern Times,"Modern Times (Writ./Dir. Charlie Chaplin, 1936) is a silent comedy that follows the life of a factory worker and his struggles to maintain an income. Later in the film he befriends an orphaned girl who accompanies him on the rest of his journey and through a constant cycle of getting hired, then getting fired, and even making it to jail. When you take an initial look at the story and just from hearing its basic form, modern audiences could even empathize with these characters given the state of the current economy. Furthermore some scenes fuel the empathy we feel, for example, an instance in which the pair find a home but it is a very run down sort of cabin. Even though they have found a place of which the conditions are questionable, they feel as though this was the long awaited home they’ve longed for. What doesn’t make this film feel as depressing as it sounds is the comedic aspect. In my opinion, the film relies too heavily on this to the point that the main character becomes frustrating. It’s essentially a comedy with no structure and a continuous cycle of the protagonist not knowing how to handle his obstacles. There is a specific scene towards the end of the film in which the protagonist gets hired as a waiter at a cafe and he has to serve a roast duck to a client who has been waiting for a while. However everyone in the place takes to the dance floor and our main character fails to serve the roast duck about 3 times and ultimately ends up losing the duck when the floor clears. This might just not be my type of comedy and I would warn anyone with similar dislikes from watching this film.",2.5,5
Rotten Tomatoes,William B,Modern Times,One of the best movies of the iconic Chaplin. A movie that definitely ages very well.,5,5
Rotten Tomatoes,현우 지,Modern Times,The most beautiful movie,5,5
Rotten Tomatoes,Viviana A,Modern Times,"I really enjoyed this film. I thought it was funny but also thought-provoking at the same time, and I think it’s still so relevant today despite being from 1936, it being about a character as he struggles to adapt to the modern, industrialized world. There is a mix of comedy with some social commentary. It was entertaining to see Chaplin manage to make you laugh while also making you think about the challenges of a working class life. I enjoyed how the director and star Charlie Chaplin used the setting to tell the story and show the times around industrialization. The camera work in Modern Times is also fascinating to watch especially in the factory scenes. I think the use of visual gags is great, and he uses the camera to emphasize the craziness of the situations that he finds himself in, like when he gets caught in the gears of the machine. It’s clever and entertaining. Obviously Chaplin’s performance was amazing, he has the ability to express so much without speaking, only using just his physical comedy and facial expressions to get across. There was incredible direction, great gags, and  it’s a film that still countries to entertain.",4,5
Rotten Tomatoes,Eliza B,Modern Times,"“Modern Times” was surprisingly enjoyable and relatable. Chaplin’s performance and use of slapstick comedy as a vehicle for social critique makes this film visually appealing and surprisingly relevant to modern audiences. This was the first of Chaplin’s films that I have seen and, especially for a silent film made in 1936, it holds up very well. The story is easy to follow, the characters are relatable, and many of the jokes stand the test of time. Chaplin’s performance is engaging and humorous, an essential requirement for a silent film, especially a silent comedy. Many of the set pieces are technologically innovative such as the roller skating scene and the illusion of danger it provides as well as the automatic worker feeding machine. One of the aspects of the film that I enjoy the most is how innocent the main character is in everything he does, a victim of capitalism and industrialization, he is simply trying his hardest within the system he lives in. He has a mishap at every corner and, despite ending up homeless, the film makes it clear that the problem isn’t with the character but with society and industrialization in that time period. One of the flaws of the film is that it does seem a little piecemeal, while the gags and visuals are engaging, the plot has some holes and isn’t entirely cohesive. In spite of this, the film has a lot to say about capitalism, the monotony of factory work, the frustration with automation (especially of things that don’t need automation), and the enduring human spirit in spite of challenges. This film is entertaining, engaging, technologically innovative and all around a good watch.",4.5,5
Rotten Tomatoes,Yeet 1,Modern Times,"Overall I liked Modern Times as a film. I think that the way that it covered what being a factory worker during the great depression was extremely unique in the way that they showed how competitive the job market was. Which is sort of similar to the times we live into today where the job market can be extremely competitive. Which ties one of my favorite scenes in the film which is the labor protest to our modern day with our recent union and guild strikes in Hollywood. Which shows that the film is still relevant to the modern times we live in because we live in a time that is very similar to the great depression in the way that new technologies like AI are causing rapid change and upheaval in many industries and threatening the entire existence of many others. Which is making available jobs more sparse like in the great depression. Not to mention housing is an issue for many now much like how the Tramp and Gamin are forced to live in a shack because other housing is unobtainable to them due to their financial situation.
Not to mention food is extremely expensive for most people in society today. Which is very similar to how Gamin has to steal food in order to eat. The gap between the poor and the rich today is very similar to the times portrayed in Modern Times. Where the rich are extremely rich and the poor are extremely poor which reminds us about how relevant old films can be to our current times.",5,5
Rotten Tomatoes,Nyla E,Modern Times,"This film is very enjoyable to watch as it is filled with fun and laughter. Even though it has its comedy, there are several aspects of the film make it feel modern. First, the discussion on labor. In the film, Charlie Chaplin’s character goes into a manic state due to working to hard. This is somewhat relevant to soldiers having PTSD and kind of having to go through getting help on their own. Like how Charlie Chaplin’s character went to jail. Second, the sound aspect of this film, although this is set to be a silent film there is dialpogue. This is shown in when Chaplin’s character is seen taking a quick break in the bathroom then the boss shows up on a screen and tells him to get back to work. Another is when they’re introducing the feeding machine to the boss through a speaker. Lastly, the gamin she’s is a morally gray character where she steals food to feed her family and other children. I think that having a character that does bad for good wasn’t common during this time. When I first watched this film, it kind of went over my head because characters like this are extremely common. But after taking a step back I realized how ahead its time that character is and its true to people in real life. I guess you could say the Chaplin’s character is morally gray as well because when he works as a night guard he sneaks in the gamin to give her food and a place to eat. As well as giving his former coworker, who was planning to rob the place, some food because he’s hungry. As the guard he’s supposed stop people from coming in but because he understands its harsh times he lets it slide. This film is a very fun watch and is complex for its time. Definitely recommend!",4,5
Rotten Tomatoes,Eric D,Modern Times,"Modern Times by Charlie Chaplin is an amazing film that is greatly constructed. This film takes a great approach to experimenting with sound because although it is mostly considered a silent film, there are many scenes where sound is used to emphasize an action by a character, set a scene location specifically in the factory, and even at one point singing. Adding audio made it not only very interesting to experience since having sound on film at the time was not being done often or correctly, but it also shaped an important part of the history of film. Chaplin's ability to use some sound correctly throughout the film made it even more interesting to watch compared to other silent films. This continues to show how talented and creative Charlie Chaplin was and also how his films were way ahead of their time, including this one. Now, aside from its amazing sound aspects, the reason why I didn't rate this film five stars is because there were certain parts where the scenes lasted a little too long, which made it hard to stay engaged. Although it didn't happen as often to make me dislike the film, it did happen enough times to make it noticeable. The story that the film follows is greatly told visually, which made the scenes that I mentioned before not that big of an issue since it was still easy to follow and interpret in different ways which I enjoy when films do. Overall, Modern Times should be a must-watch film to understand what real cinema looks like and see the impact Charlie Chaplin had on the film industry.",4,5
Rotten Tomatoes,Ray T,Modern Times,"Charlie Chaplin’s Modern Times, where Chaplin was both the director and actor, more like an auteur, together with his iconic exaggerated comedic body language while looking into the contemporary societal issue like the emerging of communism in the american community and its impact on the people, also reflect on the advent of industrialization and how the society responses to it. This is really standing out and makes it unique and grasp my attention. I was especially touched by the scene where The Tramp met Ellen the orphan girl and together they dream about their future. Although they have nothing at the moment, but it’s inspirational that they’re still able to dream for the future and work hard on getting it.

I wouldn’t consider it as silent film but I would say a transitional period, this can be seen in the minimal use of title card, introduction of some key dialogue, sound effect, and most impressively is a singing sequence by the character on screen. However, I do feel that there should be more female representation on screen rather than merely the orphan and te clerk, still some harassment scenes were portrayed.

The film has a budget of $1.5M in 1936 which is tremendous consider to today’s standard. I think it was well made and is understandably a masterpiece by the legend himself because it has a terrific production design, avant-garde cinematography as well as the performance and stunt made by the actors. As a film students I have huge respect for the filmmakers and casts working on this film, constantly innovating and breaking boundaries, and serving as a beacon of light for the film industry.",3.5,5
Rotten Tomatoes,Isaac C,Modern Times,"Charlie Chaplain's final silent film is not only entertaining but impressive as well. First and foremost, Chaplin’s physical capability of performing the stunts he does can not be understated. The scene where Charlie is blindfolded roller skating imparticular absolutely baffled me. The many actions taken by Chaplin throughout the film are nothing short of riveting and entertaining. That being said many action sequences do seem to drag which I’ve noticed to be a common reoccurrence with silent films of the era. The story is also simple yet lackluster with an emphasis truly being put towards the action. The humor was also something that alluded me with many comedy sequences lasting longer than needed. A scene imparticular I can only recall is the dinner scene in which Charlie gets stuck in the crowd while trying to deliver food to a table. While it is initially silly it slowly becomes repetitive and eventually boring. However, this humor is entirely subjective and I can understand how one might enjoy it more than I could. However, being released during the Great Depression, I can also see how comedic the film could have seemed. Anyone wanting to escape the hardships of their time could live vicariously through the character of the tramp. To an extent, the film could be seen as a light during a very dark period. Albeit not my sense of humor, I can very much respect the comedy for its time. Overall Modern Times is an entertaining film and a great glimpse into a not-so-distant past.",3.5,5
Rotten Tomatoes,Rebecca O,Modern Times,"The film is a timeless social commentary that is both humorous and relevant to even the 21st century. I enjoy the odd comedy of Chaplin’s films and their seamless storytelling abilities. In almost every scene someone is getting hit and Chaplin’s character is always in a strange dilemma. Despite the slapstick humor, the film shows life during the “modern times” and the hardship that followed as society became more industrialized. Modern Times is about assembly line workers battling economic hardships while being introduced to new machines and inventions of the times. This film works to critique industrialization as we can see in the opening scenes, where Chaplin’s character as well as two other factory workers are struggling to keep up with their tasks as the endless bolts keep coming on the conveyor belt. The imagery shows the struggle of factory workers trying to meet the needs of a capitalist capitalist society but never able to keep up or get ahead. The scene reflects the overwhelming mass production where no matter the pace the workers kept at, they struggled with the workload resulting in them getting more and more physical and violent with each other. My favorite scene from the film is when Chaplin’s character winds up in jail. As he is eating his food he steals the salt from the next guy over and unknowingly consumes the smuggled cocaine. He runs around the jail fighting escapees while being high on cocaine. Overall, I feel that Modern Times is a clever and funny film that highlights serious issues like industrialization and class struggles, making this film as relevant today as it was in the 1930s.",4,5
Rotten Tomatoes,Ricardo C,Modern Times,"Chaplin é uma das maiores injustiças (dentre tantas) da academia. Ele praticamente criou essa indústria e só foi homenageado com o Oscar honorário. Uma obra tocante e, infelizmente, atual.",5,5
Rotten Tomatoes,Dani G,Modern Times,Just fabulous & hilarious. Chaplin at his best in this satire of the industrialized world. A masterpiece that I can't get tired of,5,5
Rotten Tomatoes, ,Modern Times,"Uma crítica genial ao trabalho exagerado nas fábricas, a crítica é feita através de uma sátira muito bem Construída!",5,5
Rotten Tomatoes,Savannah G,Modern Times,"Charlie Chaplin is a legend for a reason this film brings out the stresses we even feel today. He mirrored the day's real issues and made them relatable even to our time. The reality of drugs being smuggled into prison and the feeling of never being able to get ahead is the sad truth.  The staging and even the seamless editing for the time are remarkable. Humor spilled throughout, and I laughed at small moments and cartoon-like humor that brought out what my kid-like comedy would enjoy. This movie is a standard, made evident by how thought out and production is trying its best to be top-notch. Cheerful yet gloomy, it proves to be. I enjoyed it. This quickly shows why Chaplin is as revered as he is.",4.5,5
Rotten Tomatoes,Lauren B,Once Upon A Time In Hollywood,"When I watched this when it first came out I really enjoyed it, but after giving it a rewatch it seemed to drag on a bit at certain points. My boyfriend has attempted to watch this movie three times and never was able to get invested. Not an outright bad movie, just not the greatest.",3,5
Rotten Tomatoes,Mate P,Once Upon A Time In Hollywood,"Once Upon a Time... in Hollywood is an instant classic. It's not just a film, but a feeling, a vibe and watching it is an event.

The characters are perfectly written. Cliff Booth was my absolute favourite from the start of the film, while I didn't like Rick Dalton at first, but by the end he grew on me. The story is extremely unpredictable. I was surprised to realise that, just like Inglorious Basterds, this is an alteration of a real life event, with both real-life and fictional characters. The dialogues are also perfect. Some of them are quotable classics that I had already come across several times before seeing this film.

The cinematography is amazing and very character-driven. The editing is incredible. The movie is about 160 minutes long, but I never wanted it to end, it was never boring. The production design is gorgeous, they captured that time period extremely well. Everything felt authentic. The casting is more than perfect, the star power is incredible and there are so many talented young actors, who became stars after this film. Both Brad Pitt and Leonardo DiCaprio are fantastic, while I loved Margaret Qualley's performance as well.

Once Upon a Time... in Hollywood is a perfect, character-driven film surrounded by a story that is inspired by real life events.",5,5
Rotten Tomatoes,Nathaniel B,Once Upon A Time In Hollywood,"If someone were to ask me to lay out the plot of Once Upon A Time In Hollywood, I don't know if I'd be able to coherently do it. I would have to simply say that it's about an actor played by Leonardo DiCaprio living his life with a stunt double played by Brad Pitt, and he somehow ends up fighting Bruce Lee and tossing him into a car. Then there's a weird hippie ranch, and for some reason they attack Brad Pitt while he's high.... And then the movie basically ends there. 

The movie feels well-made, the scenes are crisp, the dialogue is engaging, there's some good scenes, but honestly I don't really know if the movie has a plot or a resolution or anything like that.

Ironically, a movie titled ""Once Upon a Time..."" doesn't really seem to have a real story to it. 

I still recommend seeing it, because it's enjoyable, entertaining, and well-made, but I honestly don't know what it's about.",3,5
Rotten Tomatoes,Christopher W,Once Upon A Time In Hollywood,Masterful. A masterpiece in the truest meaning.,5,5
Rotten Tomatoes,Mitchell N,Once Upon A Time In Hollywood,"Ahh, Once Upon a Time in Hollywood…There’s not a single movie I want to live inside more. Tarantino’s re-imaging of 60s Los Angeles gives way to two iconic characters that will run in movie canon alongside Butch and Sundance.",5,5
Rotten Tomatoes,Peter B,Once Upon A Time In Hollywood,"OK, we get it ... Tarantino likes classic 60's Hollywood and rewriting history .... but get a Godamn move on.  Would be good if it was an hour shorter.",1.5,5
Rotten Tomatoes,Arne Daniel S,Once Upon A Time In Hollywood,"The idea is good, and the camera work is great. But overall Once upon a time in Hollywood is totally boring.",1,5
Rotten Tomatoes,sri u,Once Upon A Time In Hollywood,"Filmnya bagus, wajib nonton",5,5
Rotten Tomatoes, ,Once Upon A Time In Hollywood,The classy dialogue and scenes of calculated madness make this film so unmistakably Tarantino. Not as sleek a storyline as others in his collection and the changes of pace don't work quite as effectively this time.,4,5
Rotten Tomatoes, ,Once Upon A Time In Hollywood,"Leonardo delivers another perfect performance with range as the funny and vulnerable has-been classic Hollywood actor. Brad Pitt is just usual confident and swanky Brad Pitt. Tarantino’s pacing in this film is a little repetitive and drawn out at times, like repetitive scenes of Leo’s line delivery and meltdowns, but otherwise the pacing is relatively true to Tarantino’s classic energy and engaging story, a great director.",4,5
Rotten Tomatoes,Carter S,Once Upon A Time In Hollywood,"Classic my first Tarantino movie and favorite
This a strongly recommended watch",4.5,5
Rotten Tomatoes,Dominik N,Once Upon A Time In Hollywood,"An entertaining watch with entertaining characters and an entertaining plot. You can expect the typical Tarantino, with this one veering on the side of comedy a bit more than most of his movies. A seemingly random, but actually interconnected chain of events portrayed by a star studded cast.",4,5
Rotten Tomatoes,Finlay M,Once Upon A Time In Hollywood,"A simple plot that impresses. Acting that inspires. And as per usual, Tarantino’s level of action packed intensity.",4,5
Rotten Tomatoes,Ksenija D,Once Upon A Time In Hollywood,I wouldn't asume it's Tarantino until the last chapter.,3.5,5
Rotten Tomatoes,Jeffrey R,Once Upon A Time In Hollywood,Masterpiece film! 100% rewatchable,4.5,5
Rotten Tomatoes,Dan O,Once Upon A Time In Hollywood,"I've always have loved the atention to the details, specially in the dialogs of Tarantino movies, and this one doesn't stays behind... absolutely a must-see :)",5,5
Rotten Tomatoes,Shane  O,Once Upon A Time In Hollywood,"I really hated this movie . It’s uninteresting , pointless , full of itself. There is nothing clever about this movie. It’s just a meandering load of nonsense and the ending is so bad it’s unimaginable",0.5,5
Rotten Tomatoes,Chris V,Once Upon A Time In Hollywood,Flawless film with outstanding performances from Pitt and DiCaprio. This is my favorite Tarantino film so far.,5,5
Rotten Tomatoes,Leprechaun K,Once Upon A Time In Hollywood,I didn't care for it.  It wasn't bad but I found it somewhat boring.  I think the casting choices were boring.  The irony being the biggest stars were put in the movie to match the title and the final product was lackluster.  A rare miss by the great director.,2.5,5
Rotten Tomatoes,Stoner J,Once Upon A Time In Hollywood,The most overrated Tarantino movie. It’s a totally overlong snooze fest that attempts to be numerous but just isn’t.,1.5,5
Rotten Tomatoes,Tashfin A,Django Unchained 2012,"I was apprehensive about getting into a “political” long movie, but I can see now why this is a critically acclaimed classic. From the discography to the casting, this movie was superb hands down. The world building is very interesting and it really opened my eyes up to how awful history was in an eye-opening and inspiringly enjoyable story.",5,5
Rotten Tomatoes, ,Django Unchained 2012,I wish I could give this movie 10 stars. Best movie that I’ve ever seen!,5,5
Rotten Tomatoes,Alfie M,Django Unchained 2012,"Django Unchained definitely establishes Quentin Tarantino as THE guy. Django Unchained probably has the best 15 minutes of any Quentin Tarantino film (if you've seen it you'll know what I'm talking about), while Django Unchained is an extremely dark story and has some hard to watch moments as usual Quentin Tarantino can make the film funny and example is the KKK Mask scene had be laughing my ass off.

Jamie Foxx is honestly massively underrated and I'm really disappointed we have only two Christoph Waltz appearances in Tarantino films because in both he's absolutely magnificent. There is something about Quentin Tarantino Artwork and Editing which makes it addictive and this is the first Tarantino film without the late Sally Menke and somehow it's still the same magic.

Tarantino makes Leonardo Di Caprio a disgusting character and charming and that seems to be a common theme in most of his films for example Mr Blonde, Christoph Waltz (Inglorious Basterds), BILL, even you could argue Vincent Vega was a bad person. I

The Blu-ray extra for the ""Tarantino Xx collection"" honestly is so smooth I've watched it 5 times.

PULP FICTION IS STILL QUENTIN TARANTINOS BEST FOR ME!

You know the movies good when it has influenced me to go play Red Dead Redemption 2 Bounty Hunter missions.",5,5
Rotten Tomatoes,seb f,Django Unchained 2012,"Leonardo DiCaprio, Christoph Waltz, and Samuel L Jackson produced some of the best acting I have ever seen.",5,5
Rotten Tomatoes,Fer S,Django Unchained 2012,"It's a good idea but the plot doesn't make much sense. The holes make it feel like a childish movie.
Plus there is a really dumb unnecessary scene with stupid comedy.",3.5,5
Rotten Tomatoes,Chris H,Django Unchained 2012,"Very Tarantino - buckets of blood and lots of nasty people. Also, though, very Spaghetti Western and with a better story than some Tarantino films. Not, by the way, the same story as the original Django.

Christoph Waltz, usually a villain, is the noble hero in this one. Jamie Foxx is the the titular Django, wronged and vengeful. There are tremendous turns, too, from Leonardo DiCaprio and an unrecognisable Samuel L Jackson.

It's not Shakespeare, but it won two Oscars and you can see why.",3.5,5
Rotten Tomatoes,Diego V,Django Unchained 2012,A masterpiece! The soundtrack is absolutely stunning.,5,5
Rotten Tomatoes,Flynn D,Django Unchained 2012,"Oh god this movie is a masterpiece. Everything is perfect, the acting, cinematography, brutality, dialogue. Oh yeah, and Leonardo DiCaprio was fantastic.",5,5
Rotten Tomatoes,James E,Django Unchained 2012,"A masterclass, The cream of the crop. An amazing array of world class actors belting it out of the park for this one. Waltz especially.",5,5
Rotten Tomatoes,Greg C,Django Unchained 2012,Brilliantly made film. Brilliantly acted and highly entertaining.,5,5
Rotten Tomatoes,gta and more B,Django Unchained 2012,This movie just goes well.,5,5
Rotten Tomatoes,Lily M,Django Unchained 2012,Absolutely incredible movie from start to finish. Outstanding performance from dicaprio and casting is 10/10. One of my favourite Tarantino movies of all time. A must watch.,5,5
Rotten Tomatoes,Leprechaun K,Django Unchained 2012,"One of my favorite Tarantino movies, but to this day I still think Jamie Fox was a miscast.  Jonathan Majors would have perfect for it.",4.5,5
Rotten Tomatoes,CHRISTOPHER B,Django Unchained 2012,"Casi tres horas y en ningún solo momento perdió mi atención, vaya obra maestra con un tema demasiado complejo y muy bien llevado.
Me encantó el personaje de Django, tiene su objetivo muy claro desde el inicio y conforme avanza la obra se vuelva más decidido y frío.
Cómo siempre Tarantino matando todo lo que se mueva pero está vez con un final feliz pero el protagonista.",4,5
Rotten Tomatoes,Luke M,Django Unchained 2012,"Only watched this recently, wish I had watched it when it came out. The acting and directing is 10/10. Jamie Foxx and Christoph Waltz were amazing. Full of action and a great story.",5,5
Rotten Tomatoes,No-one 1,Django Unchained 2012,"If they named if differently and didn't use the same soundtrack of Django movie from 1966 it would have been a great movie, in fact is is originall because it has nothing to do with Django movie from 1966. Neither the story or characters there. So, i have to admit they made a terrific job creating this story to spread their political agenda. All said actors played very well their roles, specially  Dicaprio (which used his own blood on a scene that went very unique as a result, (poor kerry washington that had to endure the scene)) and Samuel L Jackson.",2.5,5
Rotten Tomatoes,Paul W,Django Unchained 2012,"A masterpiece of a film. Amazing writing, exceptional acting, outstanding plot, locations, filming, and just everything about it. One of the best movies out there.",5,5
Rotten Tomatoes,Elijah M,Django Unchained 2012,This is movie gets you hooked within minutes and the expense of what is going to happen next keeps you entertained and on the edge of your seat.,4.5,5
Rotten Tomatoes,Lucas G,Django Unchained 2012,Although vulgar at times the movie is an amazing watch that does the job of entertaining perfectly. The best part of this movie is the antagonists. Candy is an irritating antagonist but he’s far from the most interesting that being Stephen who once watching the movie you’ll instantly hate the character as he does everything in his power to make him the most disliked person imaginable and it just makes the end of the movie that much better.,5,5
Rotten Tomatoes,RJ M,Django Unchained 2012,"The best, most uncomfortable film ever.",5,5
Rotten Tomatoes,Alexsander F,City Lights,The film is beautiful and so simple.,5,5
Rotten Tomatoes,Byron H,City Lights,4/4 Thee romantic comedy that's also one of the ten best American Films of all time.  It quite possibly has the greatest ending to any movie in history.,5,5
Rotten Tomatoes,William B,City Lights,One of the most beautiful movies you can watch. Definitely must-see.,5,5
Rotten Tomatoes,Dani G,City Lights,Timeless classic. One of the most acclaimed Chaplin pictures. Beautiful story with all the charm only Charlot's films have.,4,5
Rotten Tomatoes,Art B,City Lights,What can you say?  One of the best from one of the best.  When a silent film can hold your attention and make you laugh almost a hundred years after release that's all  you need to know.,5,5
Rotten Tomatoes,Nawt W,City Lights,"The plot itself is not intricate, and almost just like in every comedy, it mostly serves to deliver Tramp to humorous set pieces.
Even if you haven't seen it, chances are you've heard about the ending. It's considered one of the most perfect endings in cinema and one of the greatest scenes in Chaplin movies.",4,5
Rotten Tomatoes,Steve D,City Lights,Cute but unremarkable.,3,5
Rotten Tomatoes,Teddy B,City Lights,Charlie Chaplin's ultimately refined emotional and comedic masterpiece that proves just how absolutely loveable a character like the Tramp is.,5,5
Rotten Tomatoes,Alec B,City Lights,"A thing of astonishing beauty. As great as so much of Chaplin's filmography is, I don't think he ever did anything as perfect as the final few minutes of this movie.",5,5
Rotten Tomatoes,Bruce J,City Lights,"When we talk about 'old movies', we see even a silent movie can be better than anything produced today with modern technology.  Funny, endearing, the final scene puts a lump in my throat 40 years after seeing it.  In my opinion, a masterpiece.",5,5
Rotten Tomatoes,Denny S,City Lights,A masterpiece.  A must see.,5,5
Rotten Tomatoes,Heitor L,City Lights,Ano passado eu tinha uma prova  de literatura do filme e quando eu fui ver o filme pensei que seria sem graça mas eu estava enganado e um filme foda uma comédia um pouco forsada mas eu ri em 90% do filme o final e lindo merece um remeik,4.5,5
Rotten Tomatoes,Stephen R,City Lights,i like that part with the cat,5,5
Rotten Tomatoes,King,City Lights,"Alright, so here's the thing about ""City Lights"" – it's an oldie, but oh boy, is it a goodie! This film is Charlie Chaplin at his finest, and if you haven't seen it yet, you gotta rectify that, pronto!

First off, this film is a silent movie. Yes, you heard that right – no dialogues. But the beauty of it is that you don't need words to understand the story. It's a simple yet deeply emotional tale of the Tramp – Chaplin's iconic character – who falls for a blind flower girl. Simple plot? Maybe. But it packs an emotional punch that could knock out a heavyweight boxer.

The humour in ""City Lights"" is slapstick comedy done right. It's Chaplin's trademark, after all. You're gonna laugh out loud at the Tramp's antics and his never-give-up attitude. And there are scenes that are pure comedy gold. But then, just when you think you've got the movie figured out, it hits you with some truly poignant moments that'll tug at your heartstrings.

Chaplin's performance is absolutely top-notch, and he shows that you don't need words to tell a story. His expressive face does all the talking, and man, does it speak volumes. He makes you laugh, he makes you feel, and he makes you root for the Tramp all the way through.

The final scene – just wow! No spoilers here, but let's just say it's one of the most beautifully crafted endings in film history. And trust me, it's gonna stick with you long after the credits roll.

So to sum it up, ""City Lights"" is a must-watch. It's a masterclass in storytelling, a perfect blend of comedy and drama, and a testament to Chaplin's genius. It might be a silent film, but it speaks louder than most of the talkies out there. Don't miss it!",5,5
Rotten Tomatoes,Alexander B,City Lights,This is another classic by the legend. City Lights is full of great slap stick comedy that still holds up surprisingly well. It also has some heartfelt moments that feel very real.,5,5
Rotten Tomatoes,Diane H,City Lights,"This is my first Chaplin movie, and I'm blown away. I was laughing throughout, but the boxing scene was so hilarious, I couldn't stop laughing. The ending was moving without being maudlin. It really was a great film.",5,5
Rotten Tomatoes,TheFilmReviewer 1,City Lights,"Heartbreakingly funny and sobering at the same time, Charlie Chaplin's masterpiece is unparalleled except for possibly some of his other works.",5,5
Rotten Tomatoes,cem y,City Lights,Simply beautiful and one of Chaplin's best.,5,5
Rotten Tomatoes,joel h,City Lights,"City Lights is a classic motion picture. You can tell that Charlie Chaplin poured his heart and soul into this film. In a time when talking pictures were becoming all the rage, he fought to keep this film silent, and I think that's one of the reasons it stands out among the rest. The story may be considered silly or simple to the modern viewer, but this film has humor, it has heart, and it has drama. Even the acting, while intentionally hokey most of the time, brings real emotion in the end. City Lights is more than just a spectacularly choreographed boxing scene, it's a masterpiece of silent cinema.",4,5
Rotten Tomatoes,TWMax65,City Lights,"The scenes that make the movie are when the Tramp finds himself in the locker room of the boxing gym and in the actual boxing ring. The musical score, directing, and physical humor is spot on, along with when he's at the dinner dance party with his new drunk delirious ""pal""! This is the 3rd film of Chaplin's I've seen and I don't regularly rate movies higher than an 8 on IMDb but there you have it. This is the kind of movie that's perfect to come out and give people laughs during a historic age of economic depression in America. I'm very glad I watched this, Chaplin had such talent in his films and for filmmaking!",4,5
Rotten Tomatoes, ,Apocalypse Now,"One of the worst movies I have ever seen... wasted 3 hours on this... the cast, the screenplay, the story and the direction... everything was bad...",0.5,5
Rotten Tomatoes,David P,Apocalypse Now,The first 80% of the movie was probably the best film I have ever seen and I'm 67 years old.  The final 20% made little sense and wasn't particularly interesting.  There you go.,4,5
Rotten Tomatoes,Lanfranco C,Apocalypse Now,"The battles are well shot, but the journey in the human soul is a philosophical failure.",1.5,5
Rotten Tomatoes,Scott M,Apocalypse Now,Terrific film up until the last 30-40 minutes when they get to their destination. Its at that point that I found myself wondering if I was watching the same film. Incoherent speaking. Dull. Brando ruined it.,3,5
Rotten Tomatoes,André Ferreira F,Apocalypse Now,Um fantástico filme de guerra! É mais um grande trabalho do Coppola que explora de forma muito interessante a guerra no Vietname. (avaliação: 9/10),4.5,5
Rotten Tomatoes,Frans B,Apocalypse Now,"This will always remain very close to the top of my list. Closest thing to real Vietnam you are likely to ever witness. Casting is spot on, could not have been better. Absurd enough and harsh enough as well. True classic in every sense of the word. Textbook film making indeed",5,5
Rotten Tomatoes,Todd K,Apocalypse Now,"I saw this when it came out in 1979 while I was still in high school.  Fell asleep the first 2 times I saw it.  Revisited this film about 25 years ago and thought it was outstanding.  Watched it again last night with my high-school aged daughter who loves theater arts,  She looked at me at the end and said, ""Dad, that is one of the best movies you have ever showed me.  However, I never want to watch it again"".  That sums up the power of Apocalypse Now.  Gritty, brutal and beautifully filmed.  Excellent character development that contributes to genuinely caring about what happens to everyone on this journey to insanity.  My take is that this film holds up better today (46 years later) than when it was originally released.",5,5
Rotten Tomatoes,Joe K,Apocalypse Now,More like apocalypse later!,0.5,5
Rotten Tomatoes,Emma F,Apocalypse Now,A gripping and intense film about the horrors of war.,4,5
Rotten Tomatoes,Shaun R,Apocalypse Now,"It’s way too long. If you can find a fifth of the day to dedicate you time to watch this, then you’ll probably be fine. There’s better war films.",2.5,5
Rotten Tomatoes,Christiano A,Apocalypse Now,Best Movie i have seen so far more atmosphare is not possible,5,5
Rotten Tomatoes,Simon D,Apocalypse Now,You can feel the terror of war after watching this.,5,5
Rotten Tomatoes,Esra Y,Apocalypse Now,Both visually and thematically very powerful movie. True masterpiece of cinema.,5,5
